elapsed_sec,step,loss,l1,dssim,ssim,ssim_weight,opacity_reg,size_reg,sigma_reg,sigma_mean,sigma_min,sigma_max,depth_min,depth_mean,depth_max,num_triangles,step_time_sec
38.904016,1,0.38660655,0.38650047,0.00000000,0.00000000,0.00000000,0.10560001,0.00459756,0.00000000,1.15986335,1.15985227,1.16014755,0.00101279,0.49096930,0.99942034,608,25.91700625
960.901616,25,0.17781467,0.17772585,0.00000000,0.00000000,0.00000000,0.08712401,0.01699296,0.00001280,1.15639853,1.15609050,1.16335785,0.00101279,0.49096930,0.99942034,608,26.36840653
1614.846724,50,0.09571945,0.09564185,0.00000000,0.00000000,0.00000000,0.07473975,0.02853532,0.00004172,1.15368247,1.15209484,1.16565621,0.00101279,0.49096930,0.99942034,608,20.95769143
2236.316598,75,0.07221311,0.07214235,0.00000000,0.00000000,0.00000000,0.06719226,0.03556935,0.00007264,1.15176749,1.14766133,1.16375005,0.00101279,0.49096930,0.99942034,608,15.26506186
